Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
122,"Saurabh Jain, Neelu Jyothi Ahuja, P. Srikanth, Kishor V. Bhadane, Bharathram Nagaiah, Adarsh Kumar, Charalambos Konstantinou",Blockchain and Autonomous Vehicles: Recent Advances and Future Directions,2021,IEEE Access,Institute of Electrical and Electronics Engineers,https://doi.org/10.1109/access.2021.3113649,,77,2026-05-27 20:41:01,article,10.1109/access.2021.3113649,2169-3536,,9,,130264,130328,122,24.40,17,7,5,"Blockchain is an underlying technology for securing many real-time applications and their data. The automobile is one such sector in which auto-manufacturers are looking forward to accepting the advantages of distributed ledger technology in autonomous vehicles or systems and improving their products, customer satisfaction, and other valuable experiences. This work aims to find the significance of blockchain technology in Autonomous Vehicles, including Autonomous Electric Vehicles (AEV), Autonomous Underwater Vehicles (AUV), Autonomous Guided Vehicles (AGV), Autonomous Aerial Vehicles (AAeV), and Autonomous Driving. In this work, a comparative analysis of blockchain-integrated autonomous vehicle systems is explored to identify the present scenario and futuristic challenges. In addition to blockchain technology, the uses and importance of sensors, architectures and infrastructure requirements, vehicle types, driving modes, vehicles target and tracking approaches, intelligent contracts, intelligent data handling, and industry-specific use cases are also explored. This study is based on the exploration of recent technologies and practices. As autonomous vehicles are expected to be the future of intelligent transportation, this paper surveys recent advances in autonomous vehicles and systems and how blockchain can help in improving user experiences and improving industry practices. Finally, limitations of work, future research directions, and challenges associated with different autonomous vehicles and systems are presented.",https://ieeexplore.ieee.org/ielx7/6287639/6514899/09540839.pdf,
108,"Stefania Boglietti, Benedetto Barabino, Giulio Maternini",Survey on e-Powered Micro Personal Mobility Vehicles: Exploring Current Issues towards Future Developments,2021,Sustainability,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/su13073692,,98,2026-05-27 20:41:01,article,10.3390/su13073692,2071-1050,,13,7,3692,3692,108,21.60,36,3,5,"Nowadays, the diffusion of electric-powered micro Personal Mobility Vehicles (e-PMVs) worldwide—i.e., e-bikes, e-scooters, and self-balancing vehicles—has disrupted the urban transport sector. Furthermore, this topic has captured many scholars and practitioners’ interest due to multiple issues related to their use. Over the past five years, there has been strong growth in the publication of e-PMV studies. This paper reviews the existing literature by identifying several issues on the impact that e-PMVs produce from different perspectives. More precisely, by using the PRIMA’s methodological approach and well-known scientific repositories (i.e., Scopus, Web of Science, and Google Scholar), 90 studies between 2014 and 2020 were retrieved and analyzed. An overview and classification into endogenous issues (e.g., impact on transport and urban planning) and exogenous issues (e.g., impact on safety and the environment) are provided. While several issues are deeply investigated, the findings suggest that some others need many improvements. Therefore, the status quo of these studies is being assessed to support possible future developments.",https://www.mdpi.com/2071-1050/13/7/3692/pdf?version=1617936969,
106,"Imran Imran, Zeba Ghaffar, Abdullah Alshahrani, Muhammad Fayaz, Ahmed Mohammed Alghamdi, Jeonghwan Gwak","A Topical Review on Machine Learning, Software Defined Networking, Internet of Things Applications: Research Limitations and Challenges",2021,Electronics,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/electronics10080880,,99,2026-05-27 20:41:01,review,10.3390/electronics10080880,2079-9292,,10,8,880,880,106,21.20,18,6,5,"In recent years, rapid development has been made to the Internet of Things communication technologies, infrastructure, and physical resources management. These developments and research trends address challenges such as heterogeneous communication, quality of service requirements, unpredictable network conditions, and a massive influx of data. One major contribution to the research world is in the form of software-defined networking applications, which aim to deploy rule-based management to control and add intelligence to the network using high-level policies to have integral control of the network without knowing issues related to low-level configurations. Machine learning techniques coupled with software-defined networking can make the networking decision more intelligent and robust. The Internet of Things application has recently adopted virtualization of resources and network control with software-defined networking policies to make the traffic more controlled and maintainable. However, the requirements of software-defined networking and the Internet of Things must be aligned to make the adaptations possible. This paper aims to discuss the possible ways to make software-defined networking enabled Internet of Things application and discusses the challenges solved using the Internet of Things leveraging the software-defined network. We provide a topical survey of the application and impact of software-defined networking on the Internet of things networks. We also study the impact of machine learning techniques applied to software-defined networking and its application perspective. The study is carried out from the different perspectives of software-based Internet of Things networks, including wide-area networks, edge networks, and access networks. Machine learning techniques are presented from the perspective of network resources management, security, classification of traffic, quality of experience, and quality of service prediction. Finally, we discuss challenges and issues in adopting machine learning and software-defined networking for the Internet of Things applications.",https://www.mdpi.com/2079-9292/10/8/880/pdf,
103,"Viktor Koval, Інеса Міхно, Iryna Udovychenko, Yevgeniia Gordiichuk, Іryna Kalіna",Sustainable Natural Resource Management to Ensure Strategic Environmental Development,2021,TEM Journal,UIKTEN,https://doi.org/10.18421/tem103-03,,105,2026-05-27 20:41:01,article,10.18421/tem103-03,2217-8309,,,,1022,1030,103,20.60,21,5,5,"The article reveals the issue of irrational use of natural resources in Ukraine that affects public health, population working ability and macroeconomic performance. It has been found that heavier responsibility of each individual and changes in values can improve the current situation. It is concluded that the general utility function can be increased by rational nature management and implementation of the development strategy minimizing such negative risk factors as ecological state deterioration, inefficient functioning of the healthcare system, excessive use of chemical compounds while producing agricultural products, etc. The key in the study is the formation of a holistic view of the relationship between pollution and the state of the environment and harm to public health based on the analysis of rational nature management and environmental pollution and their negative impact on environmental health. A model has been developed that takes into account the negative environmental impact on health and the investment that is necessary to be healthy and stay productive.",https://www.temjournal.com/content/103/TEMJournalAugust2021_1022_1030.pdf,
100,P.B. de Laat,Companies Committed to Responsible AI: From Principles towards Implementation and Regulation?,2021,Philosophy & Technology,Springer Nature (Netherlands),https://doi.org/10.1007/s13347-021-00474-3,,107,2026-05-27 20:41:01,article,10.1007/s13347-021-00474-3,2210-5433,,34,4,1135,1193,100,20.00,100,1,5,"Abstract The term ‘responsible AI’ has been coined to denote AI that is fair and non-biased, transparent and explainable, secure and safe, privacy-proof, accountable, and to the benefit of mankind. Since 2016, a great many organizations have pledged allegiance to such principles. Amongst them are 24 AI companies that did so by posting a commitment of the kind on their website and/or by joining the ‘Partnership on AI’. By means of a comprehensive web search, two questions are addressed by this study: (1) Did the signatory companies actually try to implement these principles in practice, and if so, how? (2) What are their views on the role of other societal actors in steering AI towards the stated principles (the issue of regulation)? It is concluded that some three of the largest amongst them have carried out valuable steps towards implementation, in particular by developing and open sourcing new software tools. To them, charges of mere ‘ethics washing’ do not apply. Moreover, some 10 companies from both the USA and Europe have publicly endorsed the position that apart from self-regulation, AI is in urgent need of governmental regulation. They mostly advocate focussing regulation on high-risk applications of AI, a policy which to them represents the sensible middle course between laissez-faire on the one hand and outright bans on technologies on the other. The future shaping of standards, ethical codes, and laws as a result of these regulatory efforts remains, of course, to be determined.",https://link.springer.com/content/pdf/10.1007/s13347-021-00474-3.pdf,
99,"Mara Ferreri, Romola Sanyal","Digital informalisation: rental housing, platforms, and the management of risk",2021,Housing Studies,Taylor & Francis,https://doi.org/10.1080/02673037.2021.2009779,,114,2026-05-27 20:41:01,article,10.1080/02673037.2021.2009779,0267-3037,,37,6,1035,1053,99,19.80,50,2,5,"The eruption of disruptive digital platforms is reshaping geographies of housing under the gaze of corporations and through the webs of algorithms. Engaging with interdisciplinary scholarship on informal housing across the Global North and South, we propose the term ‘digital informalisation’ to examine how digital platforms are engendering new and opaque ways of governing housing, presenting a theoretical and political blind spot. Focusing on rental housing, our paper unpacks the ways in which new forms of digital management of risk control access and filter populations. In contrast to progressive imaginaries of ‘smart’ technological mediation, practices of algorithmic redlining, biased tenant profiling and the management of risk in private tenancies and in housing welfare both introduce and extend discriminatory and exclusionary housing practices. The paper aims to contribute to research on informal housing in the Global North by examining digital mediation and its governance as key overlooked components of housing geographies beyond North and South dichotomies.",https://www.tandfonline.com/doi/pdf/10.1080/02673037.2021.2009779?needAccess=true,
98,"Can Bıyık, Ahmad Abareshi, Alexander Paz, Rosa María Arce Ruiz, Rosaria Battarra, C. D. F. Rogers, Carmen Lizárraga",Smart Mobility Adoption: A Review of the Literature,2021,Journal of Open Innovation Technology Market and Complexity,Springer Science+Business Media,https://doi.org/10.3390/joitmc7020146,,117,2026-05-27 20:41:01,review,10.3390/joitmc7020146,2199-8531,,7,2,146,146,98,19.60,14,7,5,"Traffic congestion and air pollution continue to be serious concerns, especially in large cities, and going forward, this is not sustainable. Urban transport around the world is facing challenges, such as air pollution and inefficient use of resources, that often inhibit economic development. Simply building more roads cannot address such challenges. There is a need to integrate the urban infrastructure through smart connectivity. Smart mobility, as a vital cornerstone of a smart city, will potentially reduce traffic jams, commuting times, and road crashes and create an opportunity for passengers to customize their journeys. In fact, planning smart mobility solutions is among the top challenges for large cities around the world. It involves a set of deliberate actions backed by sophisticated technologies. The different elements and dimensions that characterize smart mobility are investigated to depict the overall picture surrounding the smart mobility domain. Additionally, the trends, opportunities, and threats inherent to smart mobility are addressed. There are four segments of smart mobility that are highlighted in this paper: intelligent transport systems, open data, big data analytics, and citizen engagement. These segments are all inter-related and play a crucial role in the successful implementation of smart mobility.",https://www.mdpi.com/2199-8531/7/2/146/pdf?version=1622547755,
93,"Faisal Jamil, Hyun Kook Kahng, Suyeon Kim, Do‐Hyeun Kim",Towards Secure Fitness Framework Based on IoT-Enabled Blockchain Network Integrated with Machine Learning Algorithms,2021,Sensors,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/s21051640,,129,2026-05-27 20:41:01,article,10.3390/s21051640,1424-8220,,21,5,1640,1640,93,18.60,23,4,5,"Blockchain technology has recently inspired remarkable attention due to its unique features, such as privacy, accountability, immutability, and anonymity, to name of the few. In contrast, core functionalities of most Internet of Things (IoT) resources make them vulnerable to security threats. The IoT devices, such as smartphones and tablets, have limited capacity in terms of network, computing, and storage, which make them easier for vulnerable threats. Furthermore, a massive amount of data produced by the IoT devices, which is still an open challenge for the existing platforms to process, analyze, and unearth underlying patterns to provide convenience environment. Therefore, a new solution is required to ensure data accountability, improve data privacy and accessibility, and extract hidden patterns and useful knowledge to provide adequate services. In this paper, we present a secure fitness framework that is based on an IoT-enabled blockchain network integrated with machine learning approaches. The proposed framework consists of two modules: a blockchain-based IoT network to provide security and integrity to sensing data as well as an enhanced smart contract enabled relationship and inference engine to discover hidden insights and useful knowledge from IoT and user device network data. The enhanced smart contract aims to support users with a practical application that provides real-time monitoring, control, easy access, and immutable logs of multiple devices that are deployed in several domains. The inference engine module aims to unearth underlying patterns and useful knowledge from IoT environment data, which helps in effective decision making to provide convenient services. For experimental analysis, we implement an intelligent fitness service that is based on an enhanced smart contract enabled relationship and inference engine as a case study where several IoT fitness devices are used to securely acquire user personalized fitness data. Furthermore, a real-time inference engine investigates user personalized data to discover useful knowledge and hidden insights. Based on inference engine knowledge, a recommendation model is developed to recommend a daily and monthly diet, as well as a workout plan for better and improved body shape. The recommendation model aims to facilitate a trainer formulating effective future decisions of trainee's health in terms of a diet and workout plan. Lastly, for performance analysis, we have used Hyperledger Caliper to access the system performance in terms of latency, throughput, resource utilization, and varying orderer and peers nodes. The analysis results imply that the design architecture is applicable for resource-constrained IoT blockchain platform and it is extensible for different IoT scenarios.",https://www.mdpi.com/1424-8220/21/5/1640/pdf?version=1614853912,
88,"Hasan A. M. Hamdan, Poul Houman Andersen, Luitzen de Boer",Stakeholder collaboration in sustainable neighborhood projects—A review and research agenda,2021,Sustainable Cities and Society,Elsevier BV,https://doi.org/10.1016/j.scs.2021.102776,,149,2026-05-27 20:41:01,article,10.1016/j.scs.2021.102776,2210-6707,,68,,102776,102776,88,17.60,29,3,5,"Sustainable neighborhood (SN) projects are crucial to alleviate the poor performance in energy consumption and carbon emissions of built environments. However, with several additional interests and priorities relating to sustainability, the job of finding common ground in collaboration becomes more complex compared to conventional housing and neighborhood projects. Moreover, the type of stakeholders involved and the issues they are concerned with change as the project develops. This paper offers a comprehensive overview of empirical-based research found in the intersection between stakeholder collaboration and sustainable neighborhood projects. Our comprehensive systematic review of the past 20 years’ extant literature revealed 20 main themes impacting stakeholder collaboration spread over the stages of project development. Building on the various themes, we summarized several factors that support collaboration capacity in SN projects, and that can ultimately lead to different trajectories for sustainability outcomes over time. Furthermore, the review revealed several potential avenues for research, which may help improve our understanding of the mechanics and interaction of stakeholder involvement in SN projects.",https://doi.org/10.1016/j.scs.2021.102776,
84,Nick Seaver,Care and Scale: Decorrelative Ethics in Algorithmic Recommendation,2021,Cultural Anthropology,Wiley,https://doi.org/10.14506/ca36.3.11,,167,2026-05-27 20:41:01,article,10.14506/ca36.3.11,0886-7356,,36,3,,,84,16.80,84,1,5,"The people who make algorithmic recommender systems want apparently incompatible things: they pride themselves on the scale at which their software works, but they also want to treat their materials and users with care. Care and scale are commonly understood as contradictory goals: to be careful is to work at small scale, while working at large scale requires abandoning the small concerns of care. Drawing together anthropological work on care and scale, this article analyzes how people who make music recommender systems try to reconcile these values, reimagining what care and scale mean and how they relate to each other in the process. It describes decorrelation, an ethical technique that metaphorically borrows from the mathematics of machine learning, which practitioners use to reimagine how values might relate with each other. This “decorrelative ethics” facilitates new arrangements of care and scale, which challenge conventional anthropological theorizing.",https://journal.culanth.org/index.php/ca/article/download/4807/661,
75,"Michael G. Jacobides, Ioannis Lianos",Ecosystems and competition law in theory and practice,2021,Industrial and Corporate Change,Oxford University Press,https://doi.org/10.1093/icc/dtab061,,205,2026-05-27 20:41:01,article,10.1093/icc/dtab061,0960-6491,,30,5,1199,1229,75,15.00,38,2,5,"Abstract One of the most profound changes in the industrial landscape in the last decade has been the growth of business ecosystems—groups of connected firms, drawing on (digital) platforms that leverage their complementors and lock in their customers, exploiting the “bottlenecks” that emerge in new industry architectures. This has created new asymmetries of power, where the “field” of competition is not the relevant product market, as is usually the case in competition law, but rather the ecosystem of various complementary products and associated complementor firms. These dynamics raise novel concerns over competition. After examining the foundational elements of the ecosystem concept, we review how ecosystems are addressed within the current scope of competition law and identify the gap in the existing framework of conventional competition law. We then move to a critical review of current efforts and proposals in the European Union for providing regulatory remedies for ex ante and ex post resolution of problems, focusing on the current (2020) proposals of the Digital Market Act on ex ante regulation, with its particular focus on “gatekeepers.” We also review recent regulatory initiatives in European countries that focus on ex post regulation and on the role of business models and ecosystem architectures in regulation before providing a deep dive into proposed Greek legislation that explicitly focuses on ecosystem regulation. We conclude with our observations on the challenges in instituting and implementing a regulatory framework for ecosystems, drawing on research and our own engagement in the regulatory process.",https://academic.oup.com/icc/article-pdf/30/5/1199/42002813/dtab061.pdf,
72,"Wajde Baiod, Janet Light, Aniket Mahanti",Blockchain Technology and its Applications Across Multiple Domains: A Survey,2021,Journal of international technology and information management,,https://doi.org/10.58729/1941-6679.1482,,216,2026-05-27 20:41:01,article,10.58729/1941-6679.1482,1543-5962,,29,4,78,119,72,14.40,24,3,5,"Blockchain technology has become an active area of research and a technological option for many businesses and industrial communities. With its distributed, decentralized, and trustless nature, blockchain can provide businesses with new opportunities and benefits through increased efficiency, reduced costs, enhanced integrity and transparency, better security, and improved traceability. Although blockchain’s largest applications have been in the finance and banking sector, we now see experiments and proposed applications in different fields. This paper provides an overview of blockchain technology; it brings together all the key design features, characteristics, and benefits of blockchain that make it a superior and unique technology, and it presents the popular consensus protocols and taxonomy of blockchain systems. Additionally, the paper surveys blockchain-based applications across multiple domains such as in finance, insurance, supply chain management, energy, advertising and media, real estate and healthcare. It aims at examining the industries’ key issues, blockchain solutions and use cases. The paper highlights three broad limitations that blockchain technology presents: scalability, security, and regulation, and shows how these challenges could impact blockchain application and adoption.",https://scholarworks.lib.csusb.edu/jitim/vol29/iss4/4,
72,"Ivana Načinović Braje, Анна Печурина, Nilay Bıçakcıoğlu‐Peynirci, Cristina Miguel, María del Mar Alonso‐Almeida, Carlo Giglio",The changing determinants of tourists’ repurchase intention: the case of short-term rentals during the COVID-19 pandemic,2021,International Journal of Contemporary Hospitality Management,Emerald Publishing Limited,https://doi.org/10.1108/ijchm-04-2021-0438,,219,2026-05-27 20:41:01,article,10.1108/ijchm-04-2021-0438,0959-6119,,34,1,159,183,72,14.40,12,6,5,"Purpose Adopting Ajzen’s theory of planned behaviour theoretical framework, this paper aims to explore repurchase intentions among short-term rental users and changes in determinants of repurchase intention in the context of the COVID-19 pandemic. Design/methodology/approach Data for the research was collected via a cross-country quantitative survey (N = 1,433) in five European countries: Croatia, Italy, Spain, Turkey and the UK during 2020. Trust, perceived value, authenticity and perceived risk were incorporated into the structural equation model as part of an integrated analysis of antecedents of repurchase intention. Findings Perceived value and authenticity are the key drivers of a positive attitude to repurchase of short-term rentals even after the pandemic. The pandemic modified the role of perceived risk in determining attitude towards short-term rentals as perceived risks could negatively affect attitude and repurchase intention after COVID-19. Trust in the platform and the host became a significant determinant of repurchase intentions after the spread of COVID-19. Research limitations/implications The analysis has shown the link between attitude, subjective norms, perceived behavioural control and repurchase intention, and has thus demonstrated a successful application of the theory of planned behaviour to short-term rental users. Originality/value The results of this study suggest a possible reconceptualisation of repurchase determinants due to the pandemic. The study offers a timely contribution to the research on the impact of the pandemic on the determinants of tourists’ repurchase intentions.",http://hdl.handle.net/10486/715821,
71,"Nikolay Tcholtchev, Ina Schieferdecker",Sustainable and Reliable Information and Communication Technology for Resilient Smart Cities,2021,Smart Cities,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/smartcities4010009,,223,2026-05-27 20:41:01,article,10.3390/smartcities4010009,2624-6511,,4,1,156,176,71,14.20,36,2,5,"Information and Communication Technology (ICT) is at the heart of the smart city approach, which constitutes the next level of cities’ and communities’ development across the globe. Thereby, ICT serves as the gluing component enabling different domains to interact with each other and facilitating the management and processing of vast amounts of data and information towards intelligently steering the cities’ infrastructure and processes, engaging the citizens and facilitating new services and applications in various aspects of urban life—e.g., supply chains, mobility, transportation, energy, citizens’ participation, public safety, interactions between citizens and the public administration, water management, parking and many other cases and domains. Hence, given the fundamental role of ICT in cities in the near future, it is of paramount importance to lay the ground for a sustainable and reliable ICT infrastructure, which can enable a city/community to respond in a resilient way to upcoming challenges, whilst increasing the quality of life for its citizens. A structured way of providing and maintaining an open and resilient ICT backbone for a city/community is constituted by the concept of an Open Urban Platform. Therefore, the current article presents the activities and developments necessary to achieve a resilient, standardized smart city, based on Open Urban Platforms (OUP) and the way these serve as a blueprint for each city/community towards the establishment of a sustainable and resilient ICT backbone.",https://www.mdpi.com/2624-6511/4/1/9/pdf?version=1610613040,
68,"Annie Rosenthal, Eric Stover, Rohini J. Haar",Health and social impacts of California wildfires and the deficiencies in current recovery resources: An exploratory qualitative study of systems-level issues,2021,PLoS ONE,Public Library of Science,https://doi.org/10.1371/journal.pone.0248617,,236,2026-05-27 20:41:01,article,10.1371/journal.pone.0248617,1932-6203,,16,3,,,68,13.60,23,3,5,"BACKGROUND: Wildfires in California have become more deadly and destructive in recent years, and four of the ten most destructive fires occurred in 2017 and 2018. Through interviews with service providers, this article explores how these recent wildfires have impacted surrounding communities and the role various recovery resources have played in responding to the short- and long-term health and social needs of survivors. METHODS: Using a purposive sampling methodology, we interviewed 21 health and social service personnel who assisted in wildfire recovery efforts in California in 2017 and 2018. The study participants worked or volunteered in medical facilities, social services agencies and philanthropy/nonprofit organizations located in communities affected by wildfires. Participants were asked about three common, overarching themes that fire-impacted communities navigate post-disaster: health issues, social issues, and response and recovery resources. Inductive coding was used to identify common subthemes. RESULTS: The two most frequently discussed social issues during interviews were housing and employment access. Mental and emotional well-being and access to health resources were identified as being the most challenging health concerns that survivors face post-disaster. Participants also identified the following private and public recovery resources that survivors use to attempt to restabilize following the fire: community support, county agencies, the Federal Emergency Management Agency (FEMA,) insurance companies and philanthropic organizations. However, participants noted that the cumulative impacts of these efforts still leave many of their patients and clients without the resources needed to restabilize emotionally, financially and physically. Finally, participants spoke about the community-wide, downstream impacts of wildfires, noting that ""survivors"" are not only those whose health is immediately compromised by the disaster. CONCLUSION: Given the worsening wildfire seasons in California, we must increase our understanding of both the scope of the health and social issues that survivors navigate following a disaster, as well as the effectiveness and sustainability of recovery resources available to survivors. We must also understand the ""ripple effect"" that wildfires have on surrounding communalities, impacting housing access, social services, and health care access. More research and support, especially during the current COVID-19 pandemic, is urgently needed to improve our ability to support the health and social needs of wildfire survivors in the future.",https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0248617&type=printable,
59,"Juan M. Corchado, Pablo Chamoso, Guillermo Hernández, Agustín San Roman Gutierrez, Alberto Rivas, Alfonso González‐Briones, Francisco Pinto-Santos, Enrique Goyenechea, David Garc­ía-Retuerta, María Alonso-Miguel, Beatriz Bellido Hernandez, Diego Valdeolmillos Villaverde, Manuel Sanchez-Verdejo, Pablo Plaza-Martínez, Manuel J. López‐Pérez, Sergio Manzano, Ricardo S. Alonso, Roberto Casado‐Vara, Javier Prieto, Fernando De la Prieta, Sara Rodrı́guez, Javier Parra-Domínguez, Mohd Saberi Mohamad, Saber Trabelsi, Enrique Díaz-Plaza, Jose Alberto Garcia-Coria, Tan Yiğitcanlar, Paulo Nováis, Sigeru Omatu",Deepint.net: A Rapid Deployment Platform for Smart Territories,2021,Sensors,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/s21010236,,291,2026-05-27 20:41:01,article,10.3390/s21010236,1424-8220,,21,1,236,236,59,11.80,6,29,5,"This paper presents an efficient cyberphysical platform for the smart management of smart territories. It is efficient because it facilitates the implementation of data acquisition and data management methods, as well as data representation and dashboard configuration. The platform allows for the use of any type of data source, ranging from the measurements of a multi-functional IoT sensing devices to relational and non-relational databases. It is also smart because it incorporates a complete artificial intelligence suit for data analysis; it includes techniques for data classification, clustering, forecasting, optimization, visualization, etc. It is also compatible with the edge computing concept, allowing for the distribution of intelligence and the use of intelligent sensors. The concept of smart cities is evolving and adapting to new applications; the trend to create intelligent neighbourhoods, districts or territories is becoming increasingly popular, as opposed to the previous approach of managing an entire megacity. In this paper, the platform is presented, and its architecture and functionalities are described. Moreover, its operation has been validated in a case study where the bike renting service of Paris-Vélib' Métropole has been managed. This platform could enable smart territories to develop adapted knowledge management systems, adapt them to new requirements and to use multiple types of data, and execute efficient computational and artificial intelligence algorithms. The platform optimizes the decisions taken by human experts through explainable artificial intelligence models that obtain data from IoT sensors, databases, the Internet, etc. The global intelligence of the platform could potentially coordinate its decision-making processes with intelligent nodes installed in the edge, which would use the most advanced data processing techniques.",https://www.mdpi.com/1424-8220/21/1/236/pdf?version=1609565395,
59,"António João Silva, Paulo Cortez, Carlos Pereira, André Pilastri",Business analytics in Industry 4.0: A systematic review,2021,Expert Systems,Wiley,https://doi.org/10.1111/exsy.12741,,292,2026-05-27 20:41:01,review,10.1111/exsy.12741,0266-4720,,38,7,,,59,11.80,15,4,5,"Abstract Recently, the term “Industry 4.0” has emerged to characterize several Information Technology and Communication (ICT) adoptions in production processes (e.g., Internet‐of‐Things, implementation of digital production support information technologies). Business Analytics is often used within the Industry 4.0, thus incorporating its data intelligence (e.g., statistical analysis, predictive modelling, optimization) expert system component. In this paper, we perform a Systematic Literature Review (SLR) on the usage of Business Analytics within the Industry 4.0 concept, covering a selection of 169 papers obtained from six major scientific publication sources from 2010 to March 2020. The selected papers were first classified in three major types, namely, Practical Application, Reviews and Framework Proposal. Then, we analysed with more detail the practical application studies which were further divided into three main categories of the Gartner analytical maturity model, Descriptive Analytics, Predictive Analytics and Prescriptive Analytics. In particular, we characterized the distinct analytics studies in terms of the industry application and data context used, impact (in terms of their Technology Readiness Level) and selected data modelling method. Our SLR analysis provides a mapping of how data‐based Industry 4.0 expert systems are currently used, disclosing also research gaps and future research opportunities.",http://hdl.handle.net/1822/73739,
58,"Wang Zhong, Safdar Muhammad, Shaopeng Zhong, Jianrong Liu, Feng Xiao",Public Preferences of Shared Autonomous Vehicles in Developing Countries: A Cross-National Study of Pakistan and China,2021,Journal of Advanced Transportation,Hindawi Publishing Corporation,https://doi.org/10.1155/2021/5141798,,303,2026-05-27 20:41:01,article,10.1155/2021/5141798,0197-6729,,2021,,1,19,58,11.60,12,5,5,"Shared autonomous vehicles (SAVs) are rapidly emerging as a viable alternative form of public transportation with the potential to provide adequate and user-friendly, on-demand services without having vehicle ownership. It has been argued that SAVs could revolutionize transportation systems and our current way of life. Although SAVs are likely to be introduced in developed countries first, there is little doubt that they would also have a significant effect and enormous market in developing nations. This study aimed to investigate the factors that influence public acceptance of SAVs, as well as the current public attitude toward SAVs, in two developing countries, namely, Pakistan and China. A stated preference survey was conducted to understand respondents’ travel patterns, preferences, and sociodemographic data. A total of 910 valid responses were gathered: 551 from Lahore, Pakistan, and 359 from Dalian, China. A multinomial logit model and a mixed multinomial logit model with panel effect were used for data analysis. The results suggested that generic attributes, such as respondents’ waiting time, travel time, and travel cost were found to be significant in both cities. The results indicate that sociodemographic characteristics, such as education, income, travel frequency in a week, and people who had driver’s licenses, are significantly correlated with respondents’ interest in using SAV in Lahore. The results also showed that people who had a private car indicated a greater interest in SAVs in Dalian. The study provides a new perspective to understand the public preferences toward SAVs in developing countries with different economies and cultures, as well as a benchmark for policymakers to make effective policies for the future implementation of SAVs.",https://downloads.hindawi.com/journals/jat/2021/5141798.pdf,
57,"Samira Dibaj, Aryan Hosseinzadeh, Miloš N. Mladenović, Robert Kluger","Where Have Shared E-Scooters Taken Us So Far? A Review of Mobility Patterns, Usage Frequency, and Personas",2021,Sustainability,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/su132111792,,311,2026-05-27 20:41:01,review,10.3390/su132111792,2071-1050,,13,21,11792,11792,57,11.40,14,4,5,"The emergence of micromobility services in the form of dockless shared e-scooters has resulted in a wide range of behavioral changes in urban environments. In order to effectively steer these changes towards sustainability targets, the characteristics of e-scooter trips and users’ behaviors should be understood further. However, there is a lack of systematic literature reviews in this domain. To address this gap, we provide a two-fold systematic literature review. The first aspect focuses on the categorization of temporal and spatial patterns of shared e-scooter usage. The second aspect focuses on a deeper understanding of e-scooter users’ behaviors, utilizing the principles of persona design. The analysis of temporal patterns highlights the commonality of midday, evening, and weekend peak usage across cities, while spatial patterns suggest e-scooters are used for traveling to recreational and educational land use, as well as city center areas. The synthesis of findings on users’ behaviors has resulted in six categories, with four user types based on usage frequency (one time, casual, power, and non-adopters), and two motivation-based personas (users who are not satisfied with current mobility options and users who have had positive travel experience from e-scooter usage). The overall findings provide important lessons for evaluating this emerging mobility service, which should be considered for steering its development in public-private stakeholder networks.",https://www.mdpi.com/2071-1050/13/21/11792/pdf?version=1635222097,
