Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
39,"Kimberly A. Rollings, Christina Bollo",Permanent Supportive Housing Design Characteristics Associated with the Mental Health of Formerly Homeless Adults in the U.S. and Canada: An Integrative Review,2021,International Journal of Environmental Research and Public Health,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/ijerph18189588,,517,2026-05-27 20:41:01,review,10.3390/ijerph18189588,1660-4601,,18,18,9588,9588,39,7.80,20,2,5,"The built environment directly and indirectly affects mental health, especially for people transitioning from long-term homelessness to permanent supportive housing (PSH) who often experience co-occurring behavioral health challenges. Despite a rapid increase in PSH availability, little research examines influences of architecture and design within this context. This integrative review synthesized limited research on PSH design in the U.S. and Canada to identify built environment characteristics associated with PSH residents' mental health, highlight gaps in the literature, and prioritize future research directions. A systematic search for peer-reviewed articles was conducted using nine databases drawing from multiple disciplines including architecture, environmental psychology, interior design, psychology, psychiatry, medicine, and nursing. Seventeen articles met inclusion criteria. Study design, methodology, built environment properties, place attributes, and relevant findings were extracted and iteratively analyzed. Three domains relevant to architecture and design were identified related to home, ontological security, and trauma sensitivity; dwelling unit type, privacy, control, safety, housing quality and location, and access to amenities; and shared common space. Integrative review results emphasize the potential of architecture and design to contribute to improved built environment quality and mental health outcomes among PSH residents. Methodological limitations and directions for future research are also discussed.",https://www.mdpi.com/1660-4601/18/18/9588/pdf?version=1632445822,
38,"Joshua Maine, Emilia Florin Samuelsson, Timurs Umans","Ambidextrous sustainability, organisational structure and performance in hybrid organisations",2021,Accounting Auditing & Accountability Journal,Emerald Publishing Limited,https://doi.org/10.1108/aaaj-12-2019-4338,,532,2026-05-27 20:41:01,article,10.1108/aaaj-12-2019-4338,0951-3574,,35,3,734,769,38,7.60,13,3,5,"Purpose Drawing on paradox theory, this study explores how ambidextrous sustainability relates to organisational performance in hybrid organisations represented by Swedish municipal housing corporations, and how this relationship is contingent on the organisational structure of these organisations. Design/methodology/approach The study relies on the data collected from Swedish municipal housing corporations. These data sources consist of a survey sent to the management team members in Swedish municipal housing corporations, financial and non-financial archival data on these corporations, interviews with the management team and board members, and observations of meetings involving the management team and board of directors at a Swedish municipal housing corporation. Quantitative data of the study were analysed using descriptive statistics, correlation analysis and linear multiple regression analysis. Qualitative data were analysed employing deductive thematic analysis and were used to illustrate and discuss the results of the quantitative analysis. Findings The quantitative findings show that ambidextrous sustainability, i.e. the alignment between an explorative orientation and an exploitative orientation towards sustainability, has a weakly positive relationship with financial performance and a positive relationship with social performance in hybrid organisations represented by Swedish municipal housing corporations. The study further shows that a high level of the structural element “connectedness” weakened the relationship between the ambidextrous sustainability and financial performance of the organisation in the study. In contrast, a lower level of connectedness reinforced and strengthened this relationship. Our qualitative material illustrates how the quantitative findings could be explained by the interaction between the board of directors and the management team of these hybrid organisations. Originality/value The study shows how ambidextrous sustainability, employed for conceptualisation of the sustainability strategy in hybrid organisations, represented by Swedish municipal housing corporations, can impact on facets of performance (i.e. financial, social and environmental) differently. The study further highlights the importance of organisational structures in these relationships in a hybrid context.",https://www.emerald.com/insight/content/doi/10.1108/AAAJ-12-2019-4338/full/pdf?title=ambidextrous-sustainability-organisational-structure-and-performance-in-hybrid-organisations,
38,"Adewale Henry Adenuga, Claire Jack, Ronan McCarry",The Case for Long-Term Land Leasing: A Review of the Empirical Literature,2021,Land,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/land10030238,,559,2026-05-27 20:41:01,review,10.3390/land10030238,2073-445X,,10,3,238,238,38,7.60,13,3,5,"Land, as a factor of production, has a vital role within the agricultural sector compared with other sectors. However, in recent years, land mobility has become a significant issue around the world with increased concentration and competition for land ownership, limiting the overall competitiveness of the agri-food sector and constraining the potential opportunities for new entrant farmers to access land. While land leasing is increasingly being embraced as a common form of land tenure serving as an alternative to the purchase of land for agriculture, the length of lease has been shown to have a significant impact on land productivity and sustainability. In this study, we provide a comprehensive and systematic review exploring the benefits of longer-term land leasing with a particular focus on developed countries and some selected developing countries in the context of commercial farming with more formal arrangements. Specifically, we highlight the barriers to long-term land leasing and identify potential incentives that might be adopted to encourage long-term land leasing for both landowners and farmers who seek to rent land.",https://www.mdpi.com/2073-445X/10/3/238/pdf?version=1614571775,
36,"Michael Atafo Adabre, Albert P.C. Chan, Amos Darko",A scientometric analysis of the housing affordability literature,2021,Journal of Housing and the Built Environment,Springer Science+Business Media,https://doi.org/10.1007/s10901-021-09825-0,,585,2026-05-27 20:41:01,article,10.1007/s10901-021-09825-0,1566-4910,,36,4,1501,1533,36,7.20,12,3,5,,http://ira.lib.polyu.edu.hk/bitstream/10397/97485/1/Adabre_Scientometric_Analysis_Housing.pdf,
36,"Pernille Christensen, Spenser Robinson, Robert A. Simons","Institutional investor motivation, processes, and expectations for sustainable building investment",2021,Building Research & Information,Taylor & Francis,https://doi.org/10.1080/09613218.2021.1908878,,592,2026-05-27 20:41:01,article,10.1080/09613218.2021.1908878,0961-3218,,50,3,276,290,36,7.20,12,3,5,"This paper examines strategic motivations, processes and expectations for institutional real estate owners around sustainable improvements and eco-labelling in office buildings. A series of 33 industry interviews with senior representatives of institutional real estate owners (e.g. REITs, Pension Funds, Opportunity Funds, and Investment Managers) were conducted to explore three key research questions. First, what motivates firms to invest in and move towards green technologies and certifications? Second, how do firms choose to implement, manage and maintain green investments and eco-labels? Third, what, if any, are the financial expectations of investing in green labelling and efficiencies? Results from the constant comparison analysis of the transcripts reveal that expected financial outcomes dominate environmental, broader sustainability and governance concerns when making decisions related to sustainability. The perceived value in eco-labelling was found to be widespread. Data collection and benchmarking related to energy and water usage were found to be the new norm for institutional managers and investors. In addition, a range of localized and firm-level policies was identified. A rigorous interview protocol was followed to reduce threats to reliability and validity.",https://opus.lib.uts.edu.au/bitstream/10453/151595/2/BRI_RR-2021_Final%20Edits_clean.pdf,
35,"Ciara Keenan, Sarah Miller, Jennifer Hanratty, Terri Pigott, Jayne Hamilton, Christopher Coughlan, Peter Mackie, Suzanne Fitzpatrick, John Cowman","Accommodation‐based interventions for individuals experiencing, or at risk of experiencing, homelessness",2021,Campbell Systematic Reviews,The Campbell Collaboration,https://doi.org/10.1002/cl2.1165,,619,2026-05-27 20:41:01,review,10.1002/cl2.1165,1891-1803,,17,2,,,35,7.00,4,9,5,"Background: Globally, almost 1.6 billion individuals lack adequate housing. Many accommodation-based approaches have evolved across the globe to incorporate additional support and services beyond delivery of housing. Objectives: This review examines the effectiveness of accommodation-based approaches on outcomes including housing stability, health, employment, crime, wellbeing, and cost for individuals experiencing or at risk of experiencing homelessness. Search Methods: The systematic review is based on evidence already identified in two existing EGMs commissioned by the Centre for Homelessness Impact (CHI) and built by White et al. The maps were constructed using a comprehensive three stage search and mapping process. Stage one mapped included studies in an existing systematic review on homelessness, stage two was an extensive search of 17 academic databases, three EGM databases, and eight systematic review databases. Finally stage three included web searches for grey literature, scanning reference lists of included studies and consultation with experts to identify additional literature. We identified 223 unique studies across 551 articles from the effectiveness map on 12th April 2019. Selection Criteria: We include research on all individuals currently experiencing, or at risk of experiencing homelessness irrespective of age or gender, in high-income countries. The Network Meta-Analysis (NMA) contains all study designs where a comparison group was used. This includes randomised controlled trials (RCTs), quasi-experimental designs, matched comparisons and other study designs that attempt to isolate the impact of the intervention on homelessness. The NMA primarily addresses how interventions can reduce homelessness and increase housing stability for those individuals experiencing, or at risk of experiencing, homelessness. Additional outcomes are examined and narratively described. These include: access to mainstream healthcare; crime and justice; employment and income; capabilities and wellbeing; and cost of intervention. These outcomes reflect the domains used in the EGM, with the addition of cost. Data Collection and Analysis: Due to the diverse nature of the literature on accommodation-based approaches, the way in which the approaches are implemented in practice, and the disordered descriptions of the categories, the review team created a novel typology to allow meaningful categorisations for functional and useful comparison between the various intervention types. Once these eligible categories were identified, we undertook dual data extraction, where two authors completed data extraction and risk of bias (ROB) assessments independently for each study. NMA was conducted across outcomes related to housing stability and health.Qualitative data from process evaluations is included using a ""Best Fit"" Framework synthesis. The purpose of this synthesis is to complement the quantitative evidence and provide a better understanding of what factors influenced programme effectiveness. All included Qualitative data followed the initial framework provided by the five main analytical categories of factors of influence (reflected in the EGM), namely: contextual factors, policy makers/funders, programme administrators/managers/implementing agencies, staff/case workers and recipients of the programme. Main Results: There was a total of 13,128 people included in the review, across 51 reports of 28 studies. Most of the included studies were carried out in the United States of America (25/28), with other locations including Canada and the UK. Sixteen studies were RCTs (57%) and 12 were nonrandomised (quasi-experimental) designs (43%). Assessment of methodological quality and potential for bias was conducted using the second version of the Cochrane Risk of Bias tool for Randomised controlled trials. Nonrandomised studies were coded using the ROBINS- I tool. Out of the 28 studies, three had sufficiently low ROB (11%), 11 (39%) had moderate ROB, and five (18%) presented serious problems with ROB, and nine (32%) demonstrated high, critical problems with their methodology. A NMA on housing stability outcomes demonstrates that interventions offering the highest levels of support alongside unconditional accommodation (High/Unconditional) were more effective in improving housing stability compared to basic support alongside unconditional housing (Basic/Unconditional) (ES=1.10, 95% confidence interval [CI] [0.39, 1.82]), and in comparison to a no-intervention control group (ES=0.62, 95% CI [0.19, 1.06]). A second NMA on health outcomes demonstrates that interventions categorised as offering Moderate/Conditional (ES= 0.36, 95% CI [0.03, 0.69]) and High/Unconditional (ES = 0.22, 95% CI [0.01, 0.43]) support were effective in improving health outcomes compared to no intervention. These effects were smaller than those observed for housing stability. The quality of the evidence was relatively low but varied across the 28 included studies. Depending on the context, finding accommodation for those who need it can be hindered by supply and affordability in the market. The social welfare approach in each jurisdiction can impact heavily on support available and can influence some of the prejudice and stigma surrounding homelessness. The evaluations emphasised the need for collaboration and a shared commitment between policymakers, funders and practitioners which creates community and buy in across sectors and agencies. However, co-ordinating this is difficult and requires sustainability to work. For those implementing programmes, it was important to invest time in developing a culture together to build trust and solid relationships. Additionally, identifying sufficient resources and appropriate referral routes allows for better implementation planning. Involving staff and case workers in creating processes helps drive enthusiasm and energy for the service. Time should be allocated for staff to develop key skills and communicate engage effectively with service users. Finally, staff need time to develop trust and relationships with service users; this goes hand in hand with providing information that is up to date and useful as well making themselves accessible in terms of location and time. Authors' Conclusions: The network meta-analysis suggests that all types of accommodation which provided support are more effective than no intervention or Basic/Unconditional accommodation in terms of housing stability and health. The qualitative evidence synthesis raised a primary issue in relation to context: which was the lack of stable, affordable accommodation and the variability in the rental market, such that actually sourcing accommodation to provide for individuals who are homeless is extremely challenging. Collaboration between stakeholders and practitioners can be fruitful but difficult to coordinate across different agencies and organisations.",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cl2.1165,
34,"Agustín Álvarez‐Herránz, Edith Cecilia Macedo Ruíz",An Evaluation of the Three Pillars of Sustainability in Cities with High Airbnb Presence: A Case Study of the City of Madrid,2021,Sustainability,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/su13063220,,625,2026-05-27 20:41:01,article,10.3390/su13063220,2071-1050,,13,6,3220,3220,34,6.80,17,2,5,"The recent proliferation of private tourist accommodations on what has been known as sharing economy has induced new models on urban tourism and on the use of traditional housing. Urban tourism pressure has caused many transformation processes with important impacts in neighborhoods with high tourist interest, which are shown in the evolution of certain urban sustainability indicators, such as those proposed by the UN-Habitat Agenda for Sustainable Cities in line with the principles of the Leipzig Charter on Sustainable European Cities. Due to the above, the objective of this work is to analyze the spatial distribution of Airbnb accommodations, and explore the factors associated with the situation of Airbnb rentals in relation to the indicators of urban sustainability of neighborhoods and variables related to the gentrification processes of neighborhoods in which there is crowding or overtourism, measured through the Global Tourist Stress Index. For this, a first-order spatial autoregressive panel (SAR) data model with fixed effects has been specified, the results of which provide us with information to understand how sustainability indicators in the neighborhoods of the city of Madrid in the time period 2015–2018, they would explain the location and number of Airbnb accommodations found there. Additionally, it allows us to observe the existence of a spillover effect from the central neighborhoods, with a high per capita income, to nearby neighborhoods with lower income due to the level of tourist crowding, which is a contribution to the scarce existing literature.",https://www.mdpi.com/2071-1050/13/6/3220/pdf?version=1615865878,
34,"Sofia Biffi, Rebecca Traldi, Bart Crezee, Michael Beckmann, Lukas Egli, Dietrich J. Epp Schmidt, Nicole Motzer, Murat Okumah, Ralf Seppelt, Eleonore Louise Slabbert, Kate Tiedeman, Haoluan Wang, Guy Ziv",Aligning agri-environmental subsidies and environmental needs: a comparative analysis between the US and EU,2021,Environmental Research Letters,IOP Publishing,https://doi.org/10.1088/1748-9326/abfa4e,,645,2026-05-27 20:41:01,article,10.1088/1748-9326/abfa4e,1748-9326,,16,5,22583,22583,34,6.80,3,13,5,"Abstract The global recognition of modern agricultural practices’ impact on the environment has fuelled policy responses to ameliorate environmental degradation in agricultural landscapes. In the US and the EU, agri-environmental subsidies (AES) promote widespread adoption of sustainable practices by compensating farmers who voluntarily implement them on working farmland. Previous studies, however, have suggested limitations of their spatial targeting, with funds not allocated towards areas of the greatest environmental need. We analysed AES in the US and EU—specifically through the Environmental Quality Incentives Program (EQIP) and selected measures of the European Agricultural Fund for Rural Development (EAFRD)—to identify if AES are going where they are most needed to achieve environmental goals, using a set of environmental need indicators, socio-economic variables moderating allocation patterns, and contextual variables describing agricultural systems. Using linear mixed models and linear models we explored the associations among AES allocation and these predictors at different scales. We found that higher AES spending was associated with areas of low soil organic carbon and high greenhouse gas emissions both in the US and EU, and nitrogen surplus in the EU. More so than successes, however, clear mismatches of funding and environmental need emerged—AES allocation did not successfully target areas of highest water stress, biodiversity loss, soil erosion, and nutrient runoff. Socio-economic and agricultural context variables may explain some of these mismatches; we show that AES were allocated to areas with higher proportions of female producers in the EU but not in the US, where funds were directed towards areas with less tenant farmers. Moreover, we suggest that the potential for AES to remediate environmental issues may be curtailed by limited participation in intensive agricultural landscapes. These findings can help inform refinements to EQIP and EAFRD allocation mechanisms and identify opportunities for improving future targeting of AES spending.",https://iopscience.iop.org/article/10.1088/1748-9326/abfa4e/pdf,
33,Kendra Strauss,"Beyond crisis? Using rent theory to understand the restructuring of publicly funded seniors’ care in British Columbia, Canada",2021,Environment and Planning A Economy and Space,SAGE Publishing,https://doi.org/10.1177/0308518x20983152,,673,2026-05-27 20:41:01,article,10.1177/0308518x20983152,0308-518X,,55,6,1506,1527,33,6.60,33,1,5,"Crises of seniors' care in countries like the UK and Canada, further highlighted by the COVID-19 pandemic, have been connected to processes of privatization and financialization. In this paper I argue that rent theory is important for disaggregating mechanisms, including of accumulation by dispossession, the devaluation of labour, and assetization, that underpin the process of financialization in the sector. Work on rents often divides between critical approaches, especially to land rent, and mainstream institutionalist and public choice approaches to rent-seeking. Critical rent theory is evolving beyond this divide to understand a broader range of types of rent. Yet, despite attention to the increasing importance of economic rents and forms of rentierism, labour and social reproduction are often excluded from the analysis of how rent relations arise. This paper demonstrates the problems with these exclusions. The argument is illustrated through an analysis of the restructuring of eldercare in British Columbia, Canada, in the last two decades, and employs a feminist political economy approach to examine the social production of rent relations.",https://journals.sagepub.com/doi/pdf/10.1177/0308518X20983152,
30,"Xueping Cong, Xueming Li, Yilu Gong",Spatiotemporal Evolution and Driving Forces of Sustainable Development of Urban Human Settlements in China for SDGs,2021,Land,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/land10090993,,736,2026-05-27 20:41:01,article,10.3390/land10090993,2073-445X,,10,9,993,993,30,6.00,10,3,5,"As the world’s largest developing country, China has actively implemented the UN Sustainable Development Goals (SDGs). Sustainable development of urban human settlements is the result of localization and the deepening of sustainable development theory in China. This study combines SDGs to construct an evaluation index system for the sustainable development of urban human settlements in China, using optimization methods, such as natural breaks (Jenks), exploratory spatial data analysis, and GeoDetector, to conduct systematic research on the spatiotemporal evolution of the current sustainable development level and analyze the core driving forces of urban human settlements in 285 prefecture-level cities in China from 2000 to 2019. Our study revealed that: (1) The overall sustainable development level of urban human settlements and their subsystems in China has improved steadily, but the levels of subsystems are quite different; (2) the sustainable development level of the urban human settlements in China can be expressed as a spatial pattern of “high in the east and low in the west, high in the south and low in the north” and has relatively significant spatial correlation characteristics; notably, the development level of each subsystem has different spatial characteristics; (3) the sustainable development level of urban human settlements is mainly based on medium sustainability, and the main development model is to progress from a medium-low development level to a medium-high development level; (4) the sustainable development level of urban human settlements is mainly driven by the per capita gross domestic product (GDP), housing price-to-income ratio, investment in education and scientific research, Internet penetration, and PM2.5.",https://www.mdpi.com/2073-445X/10/9/993/pdf?version=1632385600,
29,"Hanbing Yang, Meichen Fu, Li Wang, Feng Tang",Mixed Land Use Evaluation and Its Impact on Housing Prices in Beijing Based on Multi-Source Big Data,2021,Land,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/land10101103,,766,2026-05-27 20:41:01,article,10.3390/land10101103,2073-445X,,10,10,1103,1103,29,5.80,7,4,5,"The tense relationship between the supply and demand of land resources and the past spatial expansion of urban development in Beijing have brought many urban problems. Mixed land use is considered to be able to solve these urban problems as well as promote sustainable urban development. In this context, this study uses multi-source big data such as POI, OpenStreetMap and web crawler data to construct current land-use data of the area within the sixth ring road of Beijing, and then uses the entropy index and type number index to analyze the spatial distribution and aggregation characteristics of the mixed land-use level. Finally, a multi-scale geographically weighted regression is applied to explore the impact of the block and life circle scale mixed land use on housing prices. The results show that: (1) the accuracy of land use data obtained by using multi-source big data is high, and the consistency with the real land use situation is as high as 82.67%. (2) the mixed land use level in the study area is higher in the urban center and lower in the periphery of the city. However, it does not show the spatial distribution characteristics gradually decreasing with the increase of the distance from the urban center but shows that the area from the third to the fifth ring road is the highest. (3) the impact of block scale and life circle scale mixed land use on housing price is different. The type number index has a negative effect on the housing price in block scale mixed land use, while the entropy index has a positive effect on the housing price in life circle scale mixed land use. Based on the existing “bottom-up” individual-dominant development mode, the government of Beijing should issue relevant policies and documents to give “top-down” control and guidance in the future, so as to promote the maximization of the benefits of mixed land use. Furthermore, in the practice of mixed land use in Beijing, land use types should be reduced at the block scale and the area of different land use types should be balanced at the life circle scale.",https://www.mdpi.com/2073-445X/10/10/1103/pdf?version=1634721785,
28,Elsa Noterman,Speculating on vacancy,2021,Transactions of the Institute of British Geographers,Wiley,https://doi.org/10.1111/tran.12477,,800,2026-05-27 20:41:01,article,10.1111/tran.12477,0020-2754,,47,1,123,138,28,5.60,28,1,5,"Abstract Property speculation has long served a role in the settler colonial appropriation of land and the racialised uneven development of contemporary cities. This future‐oriented approach to property acquisition and management is underpinned by notions of vacancy that erase past and present forms of possession and associate racialised spaces with lack and risk. Efforts to define, represent, and manage the speculative value of “vacant” properties through predictive mapping work to colonise the future in ways that erase the present and past. In this paper, I reflect on the role of speculative cartographies of property in both reifying and undermining normative urban property regimes. Specifically, I examine the city of Philadelphia’s use of cartographic tools to identify “likely” property vacancy and how they relate to ongoing racialised dispossession. I then turn to consider the potential of speculative (counter) cartographies of property to contribute to new political realities, not just prevailing geographies. To do so, I engage with the work of artists and activists who are using mapmaking grounded in Afrofuturism to reclaim and reimagine the space‐times of properties deemed by city officials and developers to be “empty” or “wasted.” I suggest that while speculative cartographies of property facilitate the consolidation of liberal property regimes, they also allow for their disruption by revealing their situatedness and contingency – and by facilitating alternative visions of urban futures.",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/tran.12477,
28,"Mohammad Anwar Alattar, Caitlin Cottrill, Mark Beecroft",Sources and Applications of Emerging Active Travel Data: A Review of the Literature,2021,Sustainability,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/su13137006,,816,2026-05-27 20:41:01,review,10.3390/su13137006,2071-1050,,13,13,7006,7006,28,5.60,9,3,5,"Active travel (AT) has the potential to integrate with, or in some cases substitute for, trips taken by motorized transportation. In this paper we review relevant research on AT outcomes to address the potential of AT and emerging data sources in supporting the transport paradigm shift toward AT. Our analysis identifies physical, mental, built and physical environmental, monetary, and societal outcomes. Traditional methods used to acquire AT data can be divided into manual methods that require substantial user input and automated methods that can be employed for a lengthier period and are more resilient to inclement weather. Due to the proliferation of information and communication technology, emerging data sources are prevailing and can be grouped into social fitness networks, in-house developed apps, participatory mapping, imagery, bike sharing systems, social media, and other types. We assess the emerging data sources in terms of their applications and potential limitations. Furthermore, we identify developing policies and interventions, the potential of imagery, focusing on non-cycling modes and addressing data biases. Finally, we discuss the challenges of data ownership within emerging AT data and the corresponding directions for future work.",https://www.mdpi.com/2071-1050/13/13/7006/pdf?version=1624360110,
27,"Kyle Nelson, Ashley Gromis, Yiwen Kuai, Michael Lens","Spatial Concentration and Spillover: Eviction Dynamics in Neighborhoods of Los Angeles, California, 2005–2015",2021,Housing Policy Debate,Taylor & Francis,https://doi.org/10.1080/10511482.2020.1847163,,848,2026-05-27 20:41:01,article,10.1080/10511482.2020.1847163,1051-1482,,31,3,670,695,27,5.40,7,4,5,"The lack of sufficient affordable housing in Los Angeles, California burdens many renter households with the threat of an eviction. Research has identified individual- and neighborhood-level sociodemographic correlates of eviction, but the uneven distribution of sociodemographic characteristics and housing conditions across neighborhoods likely produces broader patterns of spatial clustering in eviction prevalence across local areas. We use spatial autoregressive models to explain the spatial concentration and spillover effects for two types of formal eviction filings-court-based and no-fault Ellis Act petitions-within and across census tracts in Los Angeles. Court-based filings show greater and more persistent spatial concentration, particularly in neighborhoods with higher percentages of Black residents. We find evidence of spatial correlation for both types of eviction, however, suggesting that identifying the spatial distribution of eviction prevalence across local areas is important to understanding how location shapes eviction risk in metropolitan areas.",https://pmc.ncbi.nlm.nih.gov/articles/PMC10696918/pdf/nihms-1895782.pdf,
27,"Eja Pedersen, Jonas Borell, Yujing Li, Kristian Stålne",Good indoor environmental quality (IEQ) and high energy efficiency in multifamily dwellings: How do tenants view the conditions needed to achieve both?,2021,Building and Environment,Elsevier BV,https://doi.org/10.1016/j.buildenv.2020.107581,,862,2026-05-27 20:41:01,article,10.1016/j.buildenv.2020.107581,0360-1323,,191,,107581,107581,27,5.40,7,4,5,"Sustainable housing that both creates good indoor environmental quality (IEQ) and avoids unnecessary energy use has proved difficult to realize. Renovations of multifamily houses provide an opportunity to find this balance. This study concerns whether tenants perceive that conditions for achieving sufficient IEQ with low energy use exist. Focus group interviews with 42 participants, in areas where the rents were in the lower range and included heating up to 21 °C, aimed to capture the tenants' perceptions of: IEQ and actions taken to regulate it; information and control; the connections between IEQ and energy use; and the role of the housing company. Good IEQ was crucial to interviewees, who described it as sufficient heat without draughts, ability to ventilate, and no disturbing sounds or smells. The main responsibility was attributed to the housing company, but daily regulation controlled by tenants. However, unclear interfaces between tenants and the systems that regulate IEQ make it difficult for tenants to act as a positive part of the system. Tenants did not link IEQ to energy use. A holistic view of the physical environment's affordances, including intuitive interfaces, could optimize the balance between good IEQ and energy use.",https://www.sciencedirect.com/science/article/pii/S0360132320309483?via%3Dihub,
27,"Tuna Taşan‐Kok, Sara Özogul, Andre Legarza",After the crisis is before the crisis: Reading property market shifts through Amsterdam’s changing landscape of property investors,2021,European Urban and Regional Studies,SAGE Publishing,https://doi.org/10.1177/09697764211021883,,863,2026-05-27 20:41:01,article,10.1177/09697764211021883,0969-7764,,28,4,375,394,27,5.40,9,3,5,"Shifts in property markets are closely tied to changes in investment actors’ relations, shaped by wider economic and regulatory processes. However, the existing literature generally neglects the role of actors’ behaviour and agency within property market shifts, and how market shifts affect cities. In response, we establish a framework that systematically unpacks the role, characteristics and behaviour of property investors in investment market shifts within urban development. We consider market shifts as modifications to established economic and regulatory processes and argue that a multidimensional approach is required to understand property investors and their role within property investment markets that shapes the urban built environment. Our main contribution is a novel approach and methodology to read changing property investor landscapes by linking wider economic and regulatory changes to investment actors and their investment strategies. Empirically, we focus on Amsterdam’s changing investor landscape over the last 15 years. We investigate how crises, represented by far-reaching institutional disruptions of economic and regulatory systems, relate to Amsterdam’s landscape of property investors. Correspondingly, we define three distinct periods of analysis, based on transaction volumes and regulatory interventions at national and local levels: the pre-global financial crisis (GFC) period from 2005 to 2008, the post-GFC recovery period from 2009 to 2013, and the pre-Covid19 boom period from 2014 to 2020. We reveal how Amsterdam’s investor landscape changed over the course of these periods through a mixed methods analysis, including quantitative investment transaction analysis, mapping, and in-depth interviews with investors. We ultimately suggest that reading property market shifts through multidimensional characteristics would enable more targeted policy solutions, moving away from empirically ill-supported stereotypes of property actor behaviours.",https://journals.sagepub.com/doi/pdf/10.1177/09697764211021883,
27,Katharine M. Broton,Poverty in American Higher Education,2021,Journal of Postsecondary Student Success,,https://doi.org/10.33009/fsop_jpss129147,,864,2026-05-27 20:41:01,article,10.33009/fsop_jpss129147,2769-4879,,1,2,18,45,27,5.40,27,1,5,"A substantial share of college students experience housing insecurity and too many students leave higher education before earning a credential. Both of these experiences are more common among students from low-income families who often lack adequate resources. While prior conceptual and qualitative investigations suggest that housing insecurity is associated with poorer student outcomes, this relationship has not been tested due to quantitative data limitations. In this paper, I use data from a state-wide longitudinal study of students from low-income families to conduct the first empirical test of the relationship between housing insecurity early in college and later college achievement and attainment. Findings show that housing insecurity is a statistically significant predictor of academic success, net of background factors. Specifically, housing insecurity is associated with an 8 to 12 percentage-point reduction in the probability of later degree attainment or enrollment. In the short-term, housing insecurity is also associated with lower mean GPA, a lower probability of obtaining at least a 2.0 GPA, and a higher probability of enrolling part-time rather than full-time, indicating that housing insecurity affects students’ college academic experiences in multiple ways. Efforts to promote college attainment should be expanded to consider students’ housing security. There are likely several points in time and multiple ways that higher education institutions, nonprofit agencies, and policymakers can intervene to promote secure housing and college success.",https://journals.flvc.org/jpss/article/download/129147/132462,
27,"Jiang Zhu, Olivera Marjanovic",A Different Kind of Sharing Economy: A Literature Review of Platform Cooperatives,2021,Proceedings of the ... Annual Hawaii International Conference on System Sciences/Proceedings of the Annual Hawaii International Conference on System Sciences,,https://doi.org/10.24251/hicss.2021.502,,870,2026-05-27 20:41:01,review,10.24251/hicss.2021.502,1530-1605,,,,,,27,5.40,14,2,5,"We are now living in the so-called sharing economy, exemplified by the ride sharing platform Uber and short-term rental sharing platform Airbnb. In spite of the convenience and benefits of the sharing economy, there is a growing awareness of its negative and harmful societal effects. In response, platform cooperatives have started to emerge, aiming to create a different kind of sharing economy. However, the novelty of platform cooperatives combined with lack of research attention, continue to limit our understanding of the social and other benefits of platform cooperatives. The main objective of this paper is to provide a literature review on platform cooperatives, focusing on their social values and benefits. Analysis of the key publications reveals high potential of platform cooperatives as a more ethical and fairer alternative to platform capitalism that create value for their members/co-owners, while creating value for society.",http://scholarspace.manoa.hawaii.edu/bitstream/10125/71119/1/0406.pdf,
